Brand,Model,Processor,RAM,Storage Capacity,Display Size,OS,GPU,Weight,Warranty,Price,
Toshiba,Portege Z30T-C-133,Intel Core i7 6500U 2.5GHz,16GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.36,3,548084.00,
HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Intel Core i7 7500U 2.7GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon 530,2.1,3,201188.00,
Dell,Inspiron 5577,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.56,3,239148.00,
Lenovo,IdeaPad 320-15AST,AMD A9-Series 9420 2.9GHz,4GB,256GB SSD,"15.6""",Windows,AMD Radeon 530,2.2,2,116508.00,
Lenovo,IdeaPad 320-15ABR,AMD A12-Series 9720P 3.6GHz,8GB,1TB HDD,"15.6""",Windows,AMD Radeon R7,2.2,3,125268.00,
Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Intel Core i5 7200U 2.5GHz,4GB,1TB HDD +  1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.1,1,181332.00,
Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"15.6""",No OS,Intel HD Graphics 520,1.9,2,131400.00,
Dell,Vostro 5568,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.18,2,232140.00,
Acer,Spin 5,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,"13.3""",Windows,Intel UHD Graphics 620,1.6,2,291708.00,
Lenovo,ThinkPad P51s,Intel Core i7 6500U 2.5GHz,16GB,512GB SSD,"15.6""",Windows,Nvidia Quadro M520M,2.18,2,541660.00,
Lenovo,Thinkpad T460p,Intel Core i5 6300HQ 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.8,2,347772.00,
HP,17-ak002nv (A10-9620P/6GB/2TB/Radeon,AMD A10-Series 9620P 2.5GHz,6GB,2TB HDD,"17.3""",Windows,AMD Radeon 530,2.71,2,191260.00,
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.5,2,364708.00,
Dell,Latitude 5480,Intel Core i5 7440HQ 2.8GHz,8GB,256GB SSD,"14.0""",Linux,Nvidia GeForce 930MX,1.64,2,317988.00,
Dell,Vostro 5568,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Linux,Intel HD Graphics 620,1.98,2,211992.00,
Asus,VivoBook E403NA,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 500,1.5,2,87016.00,
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,16GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.93,2,416392.00,
Lenovo,Thinkpad E470,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Nvidia GeForce 920MX,1.87,3,250244.00,
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.9,2,344268.00,
Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),AMD A6-Series 7310 2GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon R4,2.19,2,87016.00,
Mediacom,Smartbook 142,Intel Atom Z8350 1.92GHz,4GB,32GB HDD,"14.0""",Windows,Intel HD Graphics 400,1.4,2,77380.00,
HP,ProBook 470,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"17.3""",Windows,Nvidia GeForce 930MX,2.63,2,350400.00,
Lenovo,ThinkPad X1,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.17,2,492312.00,
HP,Pavilion X360,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.58,2,244112.00,
Lenovo,ThinkPad T470s,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.32,2,437708.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,1TB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.36,3,1068428.00,
MSI,GL72M 7REX,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050 Ti,2.7,2,393616.00,
Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,"15.6""",No OS,Intel HD Graphics 620,1.9,2,142788.00,
Dell,Inspiron 5570,Intel Core i5 8250U 1.6GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,AMD Radeon 530,2.2,2,209948.00,
Dell,Inspiron 5378,Intel Core i3 7100U 2.4GHz,4GB,1TB HDD,"13.3""",Windows,Intel HD Graphics 620,1.71,2,189508.00,
Dell,Inspiron 5567,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Linux,AMD Radeon R7 M445,2.32,2,171988.00,
HP,15-BW037na (A9-9420/4GB/1TB/Radeon,AMD A9-Series 9420 3GHz,4GB,1TB HDD,"15.6""",Windows,AMD Radeon 520,2.1,2,142788.00,
Acer,Predator 17,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,4.2,2,565020.00,
Dell,Inspiron 3567,Intel Core i5 7200U 2.5GHz,12GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.25,3,189508.00,
HP,15-BW091ND (A9-9420/6GB/1TB,AMD A9-Series A9-9420 3GHz,6GB,128GB SSD +  1TB HDD,"15.6""",Windows,AMD Radeon 520,2.1,2,189800.00,
Acer,Extensa EX2540-58KR,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.4,2,163228.00,
Lenovo,ThinkPad 13,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.44,2,280320.00,
Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Intel Core i7 7500U 2.7GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,1.85,2,227468.00,
HP,ZBook 15,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,"15.6""",Windows,Nvidia Quadro M2200,2.6,2,706348.00,
Dell,Inspiron 5379,Intel Core i5 8250U 1.6GHz,8GB,1TB HDD,"13.3""",Windows,Intel UHD Graphics 620,1.55,2,192428.00,
MSI,GS63VR 7RF,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,1.8,2,611448.00,
Acer,Aspire ES1-572,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.4,2,119720.00,
Dell,Inspiron 7560,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce 940MX,2,2,352444.00,
Dell,Vostro 3568,Intel Core i3 6006U 2GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2,2,194180.00,
Toshiba,Tecra X40-D-10G,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.25,3,448220.00,
Lenovo,Flex 5,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.7,2,291708.00,
Lenovo,Thinkpad P51s,Intel Core i7 7600U 2.8GHz,16GB,1TB SSD,"15.6""",Windows,Nvidia Quadro M520M,2.5,2,963308.00,
Acer,Chromebook 14,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,"14.0""",Chrome OS,Intel HD Graphics 400,1.68,2,96360.00,
Samsung,Notebook 9,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,0.81,2,481508.00,
HP,250 G6,Intel Core i3 6006U 2GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,1.86,2,157388.00,
Dell,Latitude 5480,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.6,2,328792.00,
HP,Zbook 17,Intel Xeon E3-1535M v5 2.9GHz,16GB,256GB SSD,"17.3""",Windows,Nvidia Quadro M2000M,3,2,1281588.00,
Lenovo,N23 (N3060/4GB/128GB/W10),Intel Celeron Dual Core N3060 1.6GHz,4GB,128GB SSD,"11.6""",Windows,Intel HD Graphics 400,1.4,2,138700.00,
HP,EliteBook 850,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,1.84,2,554800.00,
Asus,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,Intel Core i5 6300HQ 2.3GHz,4GB,1TB HDD,"15.6""",No OS,Nvidia GeForce GTX 950M,2.45,2,169068.00,
Lenovo,Thinkpad T460,Intel Core i5 6200U 2.3GHz,4GB,1GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.7,2,320032.00,
Asus,Pro P2540UA-XO0192R,Intel Core i7 7500U 2.7GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.37,2,247908.00,
Lenovo,Yoga 900-13ISK,Intel Core i5 6260U 1.8GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 540,1.3,2,350108.00,
HP,15-cb003na (i5-7300HQ/8GB/1TB,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.2,2,320908.00,
HP,ZBook 15,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia Quadro M1000M,2.59,2,455812.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1070,4.42,2,837456.00,
Acer,Aspire 3,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.1,2,174908.00,
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.5,2,306016.00,
Dell,Latitude 7280,Intel Core i7 7600U 2.8GHz,16GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.18,2,542828.00,
Google,Pixelbook (Core,Intel Core i5 7Y57 1.2GHz,8GB,256GB SSD,"12.3""",Chrome OS,Intel HD Graphics 615,1.1,2,455228.00,
Asus,Zenbook UX330UA-AH5Q,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.2,2,329668.00,
Dell,Latitude 3380,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"13.3""",Windows,Intel HD Graphics 520,1.65,2,247908.00,
Acer,TravelMate P238-M,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.6,2,191260.00,
Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,"17.3""",Windows,Nvidia GeForce 920MX,2.8,1,137240.00,
Dell,Inspiron 7559,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960M,2.72,1,320908.00,
Samsung,Notebook 9,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.31,1,466908.00,
Acer,Aspire A315-31,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,"15.6""",Linux,Intel HD Graphics 505,2.1,1,87016.00,
Dell,Inspiron 5567,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,"15.6""",Windows,AMD Radeon R7 M445,2.3,2,344852.00,
Samsung,Notebook 9,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,"15.0""",Windows,AMD Radeon 540,1.71,2,525308.00,
Toshiba,Tecra A40-C-1E5,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.75,2,297840.00,
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.62,2,320908.00,
HP,EliteBook 820,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.26,2,363248.00,
Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,Intel Core i7 7500U 2.7GHz,12GB,2TB HDD,"15.6""",Windows,Nvidia GeForce 940MX,2.3,2,244988.00,
Lenovo,Thinkpad P50,Intel Core i7 6820HQ 2.7GHz,16GB,512GB SSD,"15.6""",Windows,Nvidia Quadro M2000M,2.5,2,692040.00,
Acer,Swift 3,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.8,2,185712.00,
Razer,Blade Pro,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,"14.0""",Windows,Nvidia GeForce GTX 1060,1.95,2,846508.00,
Asus,Vivobook Max,Intel Pentium Dual Core N4200 1.1GHz,8GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 505,2,3,169652.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,1TB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070M,4.42,2,1047696.00,
Asus,Rog G752VS-BA171T,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.3,2,686200.00,
Toshiba,Tecra Z40-C-161,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,"14.0""",Windows,Nvidia GeForce 930M,1.47,2,515088.00,
Lenovo,IdeaPad 110-15IBR,Intel Celeron Quad Core N3710 1.6GHz,8GB,1TB HDD,"15.6""",No OS,Intel HD Graphics 405,2.2,2,96068.00,
Lenovo,ThinkPad T470s,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.7,2,671308.00,
MSI,GS43VR 7RE,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"14.0""",Windows,Nvidia GeForce GTX 1060,1.6,2,552172.00,
MSI,GL62M (i5-7300HQ/8GB/1TB,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.2,0,317988.00,
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,4GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.4,2,291708.00,
Acer,Predator G9-793,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,4.2,3,671308.00,
Dell,Inspiron 7567,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.62,1,287620.00,
Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX1060,2.24,2,390988.00,
Vero,K146 (N3350/4GB/32GB/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 500,1.22,3,58984.00,
Lenovo,ThinkPad Yoga,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.37,2,575240.00,
Lenovo,Yoga 510-15IKB,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,AMD Radeon R7 M460,2.08,3,280028.00,
Apple,"MacBook 12""",Intel Core M 1.2GHz,8GB,512GB Flash Storage,"12.0""",Mac OS,Intel HD Graphics 5300,0.92,2,340180.00,
Lenovo,ThinkPad X1,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.42,2,680360.00,
Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 500,1.63,2,87308.00,
Dell,Latitude 3580,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.95,2,236520.00,
Lenovo,Yoga 910-13IKB,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.9""",Windows,Intel HD Graphics 620,1.38,2,393908.00,
Dell,Vostro 5568,Intel Core i3 6006U 2GHz,8GB,256GB SSD,"15.6""",Windows,AMD Radeon R5 M420X,2,2,215788.00,
HP,ZBook 17,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia Quadro M2200,3.14,1,602688.00,
Asus,Pro P2540UA-XS51,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.37,1,320908.00,
Dell,XPS 13,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.29,1,437708.00,
Dell,XPS 15,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.06,1,510708.00,
Dell,Latitude 3180,Intel Pentium Quad Core N4200 1.1GHz,4GB,128GB SSD,"11.6""",Windows,Intel HD Graphics 505,1.63,3,217248.00,
HP,EliteBook 820,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.26,2,405588.00,
Toshiba,Satellite Pro,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.1,1,227760.00,
HP,15-ba043na (A12-9700P/8GB/2TB/W10),AMD A12-Series 9700P 2.5GHz,8GB,2TB HDD,"15.6""",Windows,AMD Radeon R7 Graphics,2.04,1,183668.00,
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.62,1,490268.00,
Lenovo,IdeaPad 310-15IKB,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 920M,2.4,2,177828.00,
HP,Omen 17-an012dx,Intel Core i7 7700HQ 2.8GHz,12GB,1TB HDD,"17.3""",Windows,AMD Radeon RX 580,3.74,3,510708.00,
MSI,GE72MVR 7RG,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,2.9,3,705180.00,
Samsung,Notebook 9,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,0.81,3,437708.00,
Dell,Vostro 5568,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GT 940MX,1.98,3,280612.00,
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,AMD Radeon R5 M420,2.18,2,230388.00,
Lenovo,Thinkpad T470s,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.32,3,542828.00,
Razer,Blade Stealth,Intel Core i7 7500U 2.5GHz,16GB,512GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.29,1,525308.00,
HP,Chromebook 11,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 400,1.23,2,112420.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,4.36,2,731460.00,
Dell,Latitude 3480,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 520,1.76,2,220460.00,
Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Intel Core i3 6006U 2GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.1,2,142788.00,
Toshiba,Tecra X40-D-10Z,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.25,2,318280.00,
Lenovo,Thinkpad X1,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.13,2,729708.00,
MSI,GL62M 7RD,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.4,2,350108.00,
Lenovo,ThinkPad X1,Intel Core i5 7200U 2.5GHz,8GB,256GB Flash Storage,"14.0""",Windows,Intel HD Graphics 620,1.13,2,547500.00,
Toshiba,Satellite Pro,Intel Pentium Dual Core 4405U 2.1GHz,4GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 510,1.75,2,145708.00,
Asus,ZenBook Flip,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.1,2,396536.00,
Dell,Latitude 3480,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 520,1.76,2,170820.00,
Acer,Chromebook 11,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 400,1.35,3,103660.00,
Acer,Swift 3,Intel Core i3 7100U 2.4GHz,8GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.5,2,180748.00,
Razer,Blade Pro,Intel Core i7 7820HK 2.9GHz,32GB,512GB SSD,"17.3""",Windows,Nvidia GeForce GTX 1080,3.49,2,1605708.00,
Lenovo,Thinkpad X1,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.1,2,612908.00,
Asus,VivoBook Max,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,"15.6""",Linux,Nvidia GeForce 920,2.1,2,151548.00,
Lenovo,Thinkpad T460,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.7,2,346312.00,
Lenovo,ThinkPad T470s,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.32,2,481800.00,
Dell,Alienware 15,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1070,3.21,2,810008.00,
Asus,Rog GL702VS-BA023T,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,2.9,3,706348.00,
Toshiba,Satellite Pro,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2,2,195348.00,
Lenovo,N42-20 Chromebook,Intel Celeron Quad Core N3160 1.6GHz,4GB,16GB Flash Storage,"14.0""",Chrome OS,Intel HD Graphics 400,1.5,2,94900.00,
Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Intel Core i5 7200U 2.5GHz,8GB,128GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.3,2,172280.00,
Asus,Rog GL702VM-GC017T,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.73,2,525308.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.42,2,897024.00,
HP,ProBook 470,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"17.3""",Windows,Nvidia GeForce 930MX,2.63,2,265720.00,
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.18,2,208196.00,
HP,EliteBook 840,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.54,3,546040.00,
Dell,Vostro 3568,Intel Core i7 7500U 2.7GHz,4GB,256GB SSD,"15.6""",Windows,AMD Radeon R5 M420,2.18,2,215788.00,
HP,Chromebook X360,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 500,1.4,2,179580.00,
Asus,ZenBook UX310UQ-GL026T,Intel Core i5 6200U 2.3GHz,8GB,512GB SSD,"13.3""",Windows,Nvidia GeForce 940M,1.45,2,299592.00,
HP,EliteBook x360,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.28,2,664884.00,
HP,EliteBook 840,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.54,2,428656.00,
HP,250 G6,Intel Celeron Dual Core N3060 1.6GHz,4GB,128GB SSD,"15.6""",No OS,Intel HD Graphics 400,1.86,2,87308.00,
Asus,Rog GL502VM-DS74,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,2.1,2,554508.00,
Dell,Inspiron 5767,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"17.3""",Linux,AMD Radeon R7 M445,2.83,2,252580.00,
Lenovo,ThinkPad T470p,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,"14.0""",Windows,Nvidia GeForce GT 940MX,1.96,2,555676.00,
Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce GTX 930MX,2.3,2,229804.00,
Dell,Latitude 5580,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.9,3,275940.00,
Asus,X541NA (N4200/4GB/1TB/W10),Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 505,2,2,131108.00,
HP,EliteBook x360,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.28,2,747228.00,
Dell,Inspiron 5368,Intel Core i5 6200U 2.3GHz,8GB,1TB HDD,"13.3""",Windows,Intel HD Graphics 520,1.62,2,189508.00,
Lenovo,IdeaPad 110-15ISK,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",No OS,Intel HD Graphics 520,2.2,2,136948.00,
Lenovo,ThinkPad E570,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.3,2,248200.00,
HP,EliteBook 850,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,"15.6""",Windows,AMD Radeon R7 M465,1.84,2,393908.00,
Toshiba,Portege X30-D-10X,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.05,2,375220.00,
Lenovo,Legion Y520-15IKBN,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,"15.6""",No OS,Nvidia GeForce GTX 1050,2.5,2,296964.00,
Dell,XPS 13,Intel Core i7 7660U 2.5GHz,16GB,512GB SSD,"13.3""",Windows,Intel Iris Plus Graphics 640,1.29,2,654080.00,
